season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,0,9,11,0,6,1,2,0.5771362711268453,0.5331906381117427,0.9693640761663529,0.2310748750142956,127.37635652644549
1,1,11,18,0,1,1,2,0.3956322723945954,0.5536946980722515,0.6822336539269966,0.0,370.96680718386705
4,1,4,12,0,0,0,2,0.48984650873992225,0.41206713862802963,0.74099102571103,0.16818277887583205,428.71771578141596
2,1,12,15,0,4,0,1,0.6487693188193571,0.46480743151668497,0.683221466436658,0.0929340501304391,565.4062712714201
2,1,3,22,0,5,1,1,0.5265154367423585,0.17161166049160853,0.5483679645955148,0.13938311622786226,207.3139051991467
1,0,1,21,0,1,0,2,0.5039041341225116,0.444165908329311,0.6943860080827798,0.09192820755260606,151.9389682777795
4,1,10,16,0,4,1,2,0.6448109749135804,0.47495034779990386,0.5808534974547717,0.15821594644787976,464.00282433721446
2,0,12,8,0,2,1,1,0.7187055392878099,0.28708354295381555,0.6784990148210928,0.4058928876585172,436.6620903076805
2,1,6,2,0,5,1,2,0.5596504788822658,0.7676190535937693,0.8421555194081816,0.28702481904992455,15.0397287855869
1,0,4,11,0,4,0,1,0.7929100807900925,0.7820968175758105,0.7253513226470241,0.2566686650968621,321.9496279759184
3,0,11,0,0,6,1,1,0.21281606087184202,0.17647538196364193,0.6368784511825846,0.09817235083673884,32.05268918558939
1,1,9,13,0,0,1,2,0.653328286461065,0.3563030533690813,0.26170314134937744,0.15020209330607648,264.9801558046869
3,1,5,8,0,6,1,3,0.2857901840878543,0.4840773435929732,0.6101034385482439,0.0,416.36947704883374
2,1,6,17,0,0,0,1,0.325834593145087,0.7697507194057089,1.0,0.2186953990976872,321.84485303795225
3,0,3,23,0,4,1,1,0.41395408880500534,0.317915186837837,0.5996737216554107,0.4144091201034631,70.54771793391522
2,0,4,21,0,2,1,1,0.49303507990158707,0.6844923565917483,0.7043819656025949,0.30494707295389883,177.9941063560067
2,0,8,11,0,1,0,3,0.35368340399640963,0.39399275970356906,0.48659180911040495,0.046518395727932205,197.9734122809024
2,1,9,19,0,1,1,2,0.8263119919390367,0.20122501414389526,1.0,0.1939721567958458,375.68360846607936
4,0,6,21,0,3,1,1,0.35301431725044247,0.5676228212348694,0.6084874122824864,0.07889056225026102,153.10875151522873
4,1,4,3,0,4,1,1,0.3139863941340092,0.0,0.5482961640689981,0.038613911296294906,4.641301885544416
2,0,10,7,0,0,1,2,0.5890939856011399,0.5592571590737387,0.5836371974072239,0.44022472417500247,304.46213081044135
3,1,3,16,0,4,1,1,0.6539421721482912,0.835855297645,0.5431807394319098,0.4639723065953998,397.25977858606944
3,0,5,18,0,2,1,1,0.390509068143374,0.7494629374536804,0.5685587295309771,0.24050000774465596,341.06273752921265
2,1,11,3,0,3,1,1,0.6618676992680508,0.334545754143557,0.5109074417214827,0.22820809428826117,5.894024690495343
2,1,12,3,0,0,1,2,0.7514268371512107,0.610860324300111,0.6766697684560553,0.2596404013872918,5.934531335725703
4,1,8,22,0,5,1,1,0.6724335131396574,0.15691537625860508,0.7804957335275841,0.2822401120675951,209.6751257168811
3,1,1,12,0,3,1,1,0.6884125034462124,0.3714997795059282,0.476594571442773,0.28239597321101195,263.83297226241757
2,0,12,15,0,6,1,1,0.6508979320833926,0.18770855864247665,0.9774897169615553,0.24451478022479825,140.35408384381378
1,1,10,17,0,4,1,3,0.37705441806648876,0.4728909006058626,0.6344304496779822,0.09209033539226225,333.2288473364612
4,1,11,18,0,6,1,2,0.2587360461534538,0.47592662913925665,0.6836833173285164,0.08321894601442173,530.253971076396
3,0,12,23,0,5,1,1,0.7446625239472451,0.568188183672339,0.5468939626589506,0.26170421976811487,139.7109736346213
2,1,12,8,0,1,1,1,0.8695839231554058,0.4960813721674523,0.28852073474107215,0.32334782376555915,731.7753345879819
1,1,10,3,0,1,0,2,0.4112101795030626,0.22298614920441073,0.7878352755635438,0.3065413839603786,13.1748922238308
2,1,2,7,0,3,1,1,0.7769098769381655,0.35857270680580267,0.8507481978006941,0.253543478223095,444.6584139298578
2,0,11,13,0,2,1,2,0.28579166297153513,0.39084843889302157,0.4971772994090219,0.330352980000699,142.54058963964
1,0,1,22,0,0,1,1,0.1323953849235458,0.6929290998753178,0.6830384507790342,0.22414986600673067,53.16411004111762
4,1,1,12,0,3,0,1,0.2018207610974958,0.5386399241303196,0.8071989261563715,0.2022873675065273,368.5845587073472
2,0,11,20,0,6,1,1,0.5837299752962963,0.63667630803994,0.45256812289391635,0.2895733242933664,263.84815326424746
1,0,3,7,0,0,1,1,0.4351239212276003,0.38325209606169874,0.8487012859896146,0.18886220507757132,155.65005847565146
3,0,1,12,0,0,0,1,0.3454341210841342,0.7182877169988509,0.6635950583910771,0.1563523776455417,219.0816190879723
1,1,4,18,0,0,1,2,0.25770940030860456,0.6558153282913056,0.8496783284694578,0.08868501257569686,263.598163114209
3,0,10,7,0,2,1,1,0.40932715567619526,0.6012901935025621,0.7246451054495083,0.32681868969736105,263.7844349928432
1,0,2,23,0,1,1,1,0.598299042550653,0.3659378593393841,0.8552553645469732,0.0,71.05483666624063
1,1,6,5,0,6,1,2,0.45430076785055107,0.2629594254422117,0.4676059233500134,0.12650978387192327,23.15428278503201
2,1,7,11,0,1,0,1,0.27795833888056654,0.28380029253163697,0.8547060111902729,0.39977450509866397,265.0392067858808
2,0,4,3,0,6,0,1,0.47674920412996735,0.4752963748613974,0.7190056073069898,0.27519713446078675,22.670229813111586
1,1,6,2,0,1,0,3,0.39985463572836777,0.41723274648151626,0.9320392512932862,0.0,57.53377351657247
4,1,2,12,0,6,1,2,0.4393674034265475,0.4229253913728845,0.5279273016337744,0.28181135745888863,242.45244296390462
1,0,8,7,0,2,1,3,0.9706928821976388,0.7975988555439819,0.7039897349746578,0.25066449069952346,216.21725436037391
3,1,8,6,0,5,1,1,0.36425221052482326,0.6623478080314971,0.8587130119849817,0.0,134.5276566340093
3,0,11,12,0,6,1,2,0.2506149923003718,0.2983307572892576,0.7274710101240836,0.32156292657446967,158.49252176740134
1,0,6,23,0,3,1,1,0.5134976156872931,0.4361146663996298,0.7326782163901934,0.41724506906900627,75.70125888214673
3,1,2,20,0,6,1,2,0.6532854119572388,0.17188053913007106,0.5119960908362348,0.31719986160218316,328.16402981607547
1,1,4,11,0,2,1,1,0.21685384826214305,0.33502577979826065,0.5766840753318146,0.024314477197774242,168.29074840098886
4,0,7,2,0,5,0,1,0.3445768993796733,0.5443251264487097,0.48968883421667175,0.19640680434564173,58.97190159735629
2,0,7,11,0,0,1,1,0.3394095808001394,0.581422695822368,0.763136127656062,0.3563930964156502,169.9548292699577
3,0,3,22,0,2,0,1,0.27069551302259764,0.22124362674259868,0.38557428535293314,0.07781009599714488,76.32203749040775
2,1,6,10,0,2,0,1,0.770406337419228,0.39624482421202023,0.7658300200110788,0.3450636075752037,399.70136467561593
2,1,12,16,0,5,1,3,0.5071480248463445,0.33811547564394995,0.6219482750847317,0.0631431447706553,433.63384448496646
2,1,8,17,0,2,1,2,0.5209440658865147,0.6246245679947067,0.45244104291403864,0.28635457292777755,786.7534870098098
2,0,10,11,0,1,1,1,0.0678415717017698,0.19991344626177365,0.14151234149232672,0.2882184052397674,103.60941915312824
3,0,10,8,0,0,1,1,0.1962842986363592,0.47191125079365526,0.6207584837367826,0.27949590196729907,322.00217146039085
3,1,1,17,0,4,1,1,0.9587119548286274,0.38560953440833184,0.9754720276674655,0.20633031577913016,489.2987092854733
1,0,10,9,0,6,1,1,0.386142461240023,0.1333310321731081,0.6428484318151116,0.33674492112632015,143.2196508376485
4,1,3,21,0,3,0,1,0.4369362799766114,0.4839936894763047,0.7146889186134213,0.051261339046527105,169.47367073721165
3,1,4,16,0,2,1,1,0.4545555510164786,0.44016373786324414,0.6622333726703171,0.12764400742511792,362.9077215533466
3,0,2,3,0,1,0,1,0.3067170268775399,0.15726125024170368,0.5267585832852523,0.3994750304538994,10.897186855352752
4,1,11,5,0,4,1,2,0.8053222613418335,0.5229766759252461,0.6820224742630547,0.2952800420729794,40.226494255892646
4,1,7,4,0,4,1,2,0.3813687473263475,0.33950414567764753,0.3251097559783263,0.01846906165614917,6.73407195791799
2,1,7,15,0,4,0,1,0.610858313202856,0.4953580957139147,0.6076208906465809,0.18707722710958594,577.4452813533803
4,0,8,15,0,0,1,1,0.37735081604149623,0.5763698763697371,0.5740786019552976,0.24505120432751834,176.28350894341608
1,0,11,7,0,5,0,1,0.7171983614572965,0.40889759666401115,0.568717764839318,0.21890612463530232,58.69188489235399
1,0,8,8,0,3,1,2,0.6149806955614203,0.5820744499658858,0.555496820372053,0.1062491714613669,444.2502575647875
1,0,12,7,0,0,1,2,0.5071253490623059,0.6434921582351276,0.39141388813260336,0.1822620031982271,296.40325141234484
1,1,12,12,0,3,1,1,0.4942042060306809,0.5360789589592369,0.403254520897847,0.3099246935960173,264.9801558046869
3,1,8,19,0,3,0,1,0.41610008352166156,0.7498068649231304,0.5315788239052881,0.2528201245814787,318.85169895606975
1,0,7,7,0,6,1,1,0.6098312156363581,0.5576360578889487,0.5705112487374272,0.19536121473266987,304.46213081044135
3,0,6,12,0,3,1,1,0.42239398690859614,0.7088111163296406,0.548266120233196,0.39784781670995617,177.02306210346546
4,1,8,14,0,4,1,2,0.5791996694744208,0.4721100780822628,0.7527976544465242,0.34081942501404283,261.5734559691718
2,0,3,7,0,5,1,1,0.4905411450165953,0.5123352381102648,0.7903779472678973,0.37517011640444065,227.37355986044432
3,0,10,22,0,4,0,1,0.3446123773597511,0.30656502967935134,0.5646477814744821,0.09975414247824266,78.13285815842544
1,0,10,7,0,0,1,2,0.5449909074171397,0.4154634825037529,0.41981091509883917,0.22792899898605054,297.28887641234485
1,1,9,1,0,6,1,1,0.7094931475257804,0.1644566063596728,0.5678525196522447,0.2590957580456197,27.891585805947837
2,0,12,22,0,6,0,2,0.5406879735057993,0.5912546302819605,0.39863855025916783,0.3526856042138539,149.73252528983278
3,0,10,5,0,6,1,1,0.13382507745555777,0.7478047991175234,0.8556911035627631,0.02633603366816145,20.454362437430714
2,1,9,10,0,4,1,1,0.6125912736419333,0.4669739704035344,0.7997051200885249,0.2173161334903242,208.45277887902287
3,0,9,5,0,2,0,1,0.14157580861014868,0.8820574585083661,0.7505800081781105,0.2380128226859041,9.377565342262471
2,1,7,20,0,5,0,1,0.3004884770679823,0.2691574197553792,0.7321225960895115,0.10413251066956666,114.85472826158521
4,0,8,11,0,2,1,2,0.4791244009280325,0.6329921016339488,0.8032068920534079,0.2207843942409629,149.90749774167986
4,0,9,12,0,1,0,1,0.5143325636519636,0.2497141052539377,0.24262034469521065,0.2719381592858737,344.29375074452054
3,1,10,0,0,3,1,2,0.6462211206526098,0.24793240038415224,0.41665885964828137,0.0,75.36281846273879
4,0,5,16,0,4,1,2,0.47273372634023536,0.3530337293534353,0.5118146357283309,0.16385127460801438,270.1297503912255
1,0,5,23,0,5,1,1,0.2363422584873076,0.5097790588796159,0.6873678952965654,0.36813736735108005,48.22444521782728
3,0,7,5,0,5,1,1,0.6682803188675526,0.2922994628817669,0.48365784200355616,0.023527736437755853,22.90167297448115
1,0,12,3,0,1,1,1,0.4941645143688739,0.977712984313166,1.0,0.3781865169145612,4.799354342282284
3,1,7,21,0,4,1,1,0.6150452836377619,0.44678829124267033,0.8838570054595658,0.053703859565351286,237.4965626871852
2,0,10,14,0,2,1,2,0.7089608987267854,0.358841305652898,0.829340832347578,0.22129158303463212,143.02273146161147
1,1,10,19,1,3,0,1,0.6293201714570691,0.6447393965769608,0.5813421205378504,0.37395955200224196,389.3982781515639
1,0,10,3,0,4,1,2,0.5251148751579451,0.39335083678132354,0.44137088119686657,0.20072627330370477,4.3803302902708126
1,1,6,19,0,0,0,1,0.30405980649105924,0.45778187312101803,0.7139636473941313,0.2338149732784449,170.76601778264026
3,1,5,5,0,0,1,1,0.5317293719962026,0.37161260511246325,0.4910904631596571,0.22969753380297792,34.72333230921302
1,0,5,4,0,2,0,1,0.3588110913332957,0.4437403162817453,0.6996632621738462,0.3325956134613268,6.693997204938396
4,0,10,9,0,4,0,1,0.44615959086591417,0.46011232005645486,0.6733420434293917,0.0,187.25676383100696
4,1,2,18,0,0,1,1,0.4455777961708084,0.9115218455896238,0.6307683165999204,0.24905208154101943,561.0920008837912
2,0,1,1,0,3,0,1,0.44083049294692594,0.39609777636577215,0.6311934656518559,0.058626655653490206,42.92530397376731
2,0,7,0,0,1,1,3,0.21372307257849005,0.35923296408475397,0.36742690447722964,0.2509786556290336,33.48790230946945
4,1,3,13,0,0,1,2,0.42760515298852425,0.556438737884881,1.0,0.03802154778954242,234.28403904667127
1,0,9,8,0,2,0,1,0.49010119523849965,0.7837487800672751,0.24873609419113812,0.03732276970029538,106.95876816679838
3,0,6,6,0,3,1,2,0.24046990384280104,0.2820062377120175,0.5179733022852124,0.18833443751090428,77.31013293848407
4,0,12,8,0,6,0,1,0.6155401379087424,0.620187034857822,0.8573831534582275,0.1100645517171848,164.05599347809854
3,0,8,4,0,1,1,1,0.4038720504860171,0.3063464579377418,0.71974779942694,0.287763132576634,5.126130641010828
4,1,8,22,0,0,0,1,0.37437947878504657,0.542872590370443,0.7018345361069014,0.07571163995594522,99.38024994346898
4,0,7,9,0,6,1,2,0.5483727890768496,0.33843939353963615,0.8358016653066523,0.206166956552631,190.52968799669935
4,0,6,4,0,1,1,1,0.40051348045830154,0.15612385722526212,0.25657722176827324,0.23157623415673617,5.609408400031976
4,1,11,4,0,5,1,1,0.0551096771831443,0.31375992620100046,0.6608311238133263,0.18103538004632047,6.935049807046845
2,1,4,18,0,4,1,1,0.5166265866997005,0.4764265802922194,0.6145786431309652,0.22714021387446134,684.5404058228444
2,0,12,18,0,4,1,1,0.39841958223673246,0.5902758997705472,0.5834145232039047,0.0,246.8007266629425
4,0,1,16,0,2,1,1,0.49452251366142785,0.42882855240281637,0.6273516363418957,0.14084936895409172,197.2651286146087
3,0,5,5,0,3,1,2,0.7817756321479348,0.3249830474909076,0.3649245987067268,0.2554197137488036,21.69206382626684
4,0,4,22,0,5,1,1,0.285388596938574,0.2651643655818269,0.24426959346442673,0.0,88.84695647849503
4,1,5,5,0,4,1,2,0.35125184435166423,0.5068913038527582,0.5364969273775408,0.050128974435671825,38.7236336410547
3,0,3,3,0,5,1,1,0.30270789720740243,0.10155705866043796,0.5594352651123096,0.4079309398313043,3.4113471851461354
4,0,11,11,0,1,1,1,0.5958826027498507,0.36193246496379156,0.8563089096979549,0.22703591826883524,135.25477233518464
3,0,5,2,0,6,1,1,0.6383377882116742,0.4061989604123768,0.743783879783621,0.029224198348779096,14.766298327815434
2,0,4,6,0,3,1,1,0.5274249081111055,0.5695875629598335,0.6367177779240808,0.3161285584117269,71.40622222222221
4,0,8,6,0,2,1,2,0.6246755248362322,0.5980227378516046,0.7145020212030105,0.26795617901322777,111.77154942072164
3,0,8,13,0,0,1,1,0.5728295728980084,0.7555134988454222,0.5035871085053506,0.364351133659251,166.17767064901736
2,1,10,7,0,0,0,1,0.8064294353271887,0.37605501983214495,0.4666968149110687,0.24642707653360138,57.92363056139257
3,0,10,20,0,0,1,1,0.8086995893460394,0.45993685385431565,0.7271826577766384,0.10071596301175757,208.2541406294497
4,1,1,1,0,6,1,3,0.7317637952944702,0.5873046776073552,0.7598230412917419,0.3523155080027057,27.778457920957614
2,0,7,10,0,3,0,3,0.1107031120822266,0.41696383978748547,0.532022039107999,0.18823024367387245,117.08829837755006
1,1,10,17,0,0,0,1,0.2108882089863794,0.31168256971508757,0.455740049151143,0.11608558694273406,160.80359408503716
4,1,8,18,0,2,1,2,0.5442320100043858,0.8665192180088949,0.3565735732216833,0.04791289145425212,786.7534870098098
2,0,9,16,0,5,1,1,0.5487048938695779,0.38953602911427704,0.5081237232859626,0.15312525776908759,281.56866918334833
3,1,9,14,0,1,1,3,0.7042256253775138,0.35244082220104483,0.5366470684325952,0.1570978957121021,257.58011607510696
4,0,11,12,0,3,1,1,0.30811142621808507,0.4779230059089193,0.7681908340488101,0.10703675685999288,169.18593103028087
3,0,12,20,0,3,0,1,0.7058212088237508,0.4294727989948301,0.3113741007983578,0.3775465641618861,221.90726063918157
2,1,8,6,0,3,1,2,0.46324502373363063,0.49117111253951534,0.4262461991867441,0.3573237026239924,172.09389423465524
1,1,10,16,0,2,0,3,0.6996358375357496,0.4866906377166803,0.5111755431271695,0.0,458.36156558855197
1,0,1,22,0,5,1,1,0.4867286860792883,0.23196108617430486,0.4229047109697991,0.31905505239854604,101.28063022453705
1,1,10,10,0,1,0,2,0.5318700088872653,0.22880391665360703,0.6229483374315584,0.27165633030004105,416.9391026614183
3,1,1,10,0,6,1,2,0.48232822009924303,0.4113926577077079,0.38161708548080675,0.25738125805356776,260.0521437318589
1,0,5,10,0,3,1,1,0.7081021194567028,0.47738981952670184,0.4479159853160563,0.004783313498944786,158.91690371733412
3,1,10,4,0,0,1,3,0.6460949989588494,0.6014302187740965,0.5988205103807791,0.12544512013847892,6.421637650769159
4,0,2,10,0,5,1,1,0.2962072510643331,0.6389996711393614,0.7044335624347263,0.2484855589892002,153.8287452270568
4,1,1,10,0,5,1,2,0.6302368370023701,0.39585675775380014,0.577809653886249,0.08142050690030578,261.53063375407953
3,0,8,20,0,1,1,1,0.5859781259474794,0.7489573232192264,0.38205307182623666,0.12266050509901866,267.4287323757947
4,1,12,14,0,1,1,2,0.7063334352609933,0.5681623066309766,0.8855815328327977,0.2537510638207775,260.4495354164948
4,1,10,19,0,4,0,2,0.6857564418340025,0.2681082878743665,0.5937544306467133,0.18994178269628179,349.50586305647107
4,1,8,23,0,3,0,3,0.39228301287471984,0.3926809100470637,0.4216944588382807,0.32234119738515543,50.53933901325364
3,1,4,10,0,2,1,2,0.3779869730883857,0.29709265306762467,0.4995102340700913,0.2226613582896115,212.9972875188536
1,0,5,8,0,2,1,2,0.6521892901075858,0.6153875154252403,0.44892349079313265,0.1984684156936664,442.9245027540653
2,0,12,3,0,5,1,1,0.7272129287929615,0.3184101155863309,0.8060586562817161,0.11871767143689221,5.841705145399929
2,0,8,10,0,0,1,2,0.5917412236645053,0.46958376991074047,0.7871972945697217,0.2649512044953216,136.55165600004295
1,1,7,5,0,2,1,1,0.34614931319224196,0.38395693240140544,0.6255029755657445,0.0,25.278908075182326
3,0,1,0,0,2,1,1,0.5157136155543641,0.3825810313177312,0.7467759557013319,0.2005546453559514,28.59457590839977
1,0,12,19,0,4,1,1,0.9304843244646326,0.787398208851468,0.8437889406880774,0.014044119242329345,344.8012125622031
1,1,7,22,0,6,1,1,0.4991453274205535,0.43040088293655426,0.5846755047466933,0.27201091030171215,205.589108963813
3,0,8,14,0,2,1,1,0.7377615630366745,0.3924974883778002,0.23092356425394256,0.22071721557391555,166.17767064901736
1,1,12,23,0,3,0,1,0.3944147727647111,0.5150055323882411,0.5164905736253218,0.4320575837651578,73.35847205011376
3,0,2,6,0,4,0,1,0.6567179480506902,0.39670384172783557,0.9207224825390421,0.03872172460859194,18.145961787667673
4,0,2,16,0,0,1,1,0.6470796575758269,0.5885963350319877,0.7333751694328985,0.20068387209043637,209.61670912106922
4,1,1,23,0,5,0,1,0.438343224995422,0.683729433227155,0.4191955380074461,0.1882894105709865,112.39953339396335
1,1,11,17,0,1,1,1,0.47129934586959016,0.19954134797185874,0.6149802502207473,0.2801550062765093,540.0908202428755
2,1,5,23,0,3,0,2,0.8177718710609675,0.6397201450570412,0.6908823198621188,0.1453909426178197,154.63563832982592
4,1,5,6,0,0,1,1,0.5271160223293856,0.46816393964523983,0.5106478453450094,0.11328520723304598,154.5981543179043
1,1,12,23,0,0,1,1,0.6214971208756738,0.5774302415387133,0.8117823359184815,0.4141788313264005,95.89520133026848
2,1,7,7,0,3,1,2,0.8263010032826479,0.26322702751371363,0.43883913854575995,0.1485194559278265,462.6434427336501
4,0,12,1,0,2,0,1,0.2763215557804558,0.7283040186355237,0.7090962554955623,0.020413182535048147,75.80798294530456
3,1,1,5,0,1,0,3,0.25301073534677354,0.40694590398677977,0.6025678141763722,0.14312067723190958,8.46705063371021
4,0,2,11,0,5,0,1,0.4558692158223395,0.37115937634557894,0.757485452440185,0.354339229410611,231.88008090495467
4,0,1,11,0,2,0,2,0.7211801993315478,0.39987068588113245,0.6754787591042481,0.31281714662034443,312.8711516590022
3,0,4,22,0,4,1,1,0.20222195208244864,0.46282496563247894,0.3857774021835242,0.09577834048399324,93.83187950260103
3,0,3,10,0,5,0,1,0.5236664544422928,0.6106668343971544,0.6173172263852529,0.24666403747654797,270.1901525024122
1,1,9,12,0,6,0,2,0.3788938476870609,0.6001952205397743,0.701015764933985,0.08896992007752914,238.84500911464966
2,1,12,22,0,1,1,2,0.3290195714049932,0.362254703175935,0.3617691470509419,0.07345265329034854,107.19173020083906
4,1,11,20,0,2,1,3,0.587183390972503,0.3074480519057052,1.0,0.16242382927913834,177.26615357566118
1,1,10,11,0,3,0,1,0.1173130138627409,0.4392550915536788,0.40009216499670797,0.16311820401577803,252.37095691294667
1,1,6,17,0,2,1,2,0.49087314825175005,0.6272165260675778,0.9319088856505668,0.20214618162502765,535.7364058873379
2,1,5,21,0,1,1,1,0.5402041727042048,0.4433689372777485,0.5166758052885987,0.3042435904849102,235.70191435321044
2,1,8,23,0,6,1,1,0.7941634032503326,0.43414536333801945,0.22973257629006766,0.1551986891165855,174.90499498249375
3,1,4,12,0,2,1,1,0.5788129651306664,0.4764625950443947,0.6992835140545007,0.04877373028599288,262.2533352892766
